"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"MT-CO2",-7.78,4.18,-2.74,0.00691,0.0376,"None","4513","mitochondrially encoded cytochrome c oxidase II","down",2.1605219526258
"AGT",19.9,0.223,2.74,0.00692,0.0376,"None","183","angiotensinogen","up",2.15989390554324
"PIAS1",7.55,-1.75,2.74,0.00702,0.0382,"None","8554","protein inhibitor of activated STAT 1","up",2.15366288787019
"VAT1L",14.9,2.24,2.74,0.00703,0.0382,"Endocrine","57687","vesicle amine transport 1 like","up",2.15304467498018
"CRABP2",14.5,-0.843,2.74,0.00704,0.0382,"None","1382","cellular retinoic acid binding protein 2","up",2.15242734085789
"SYT17",8.97,-0.208,2.74,0.00707,0.0383,"None","51760","synaptotagmin 17","up",2.1505805862031
"CCDC50",7.72,-0.0872,2.73,0.0071,0.0384,"None","152137","coiled-coil domain containing 50","up",2.14874165128092
"NT5E",-11.4,-1.26,-2.73,0.0071,0.0384,"None","4907","5'-nucleotidase ecto","down",2.14874165128092
"COX4I1",-5.89,4.31,-2.73,0.00715,0.0386,"None","1327","cytochrome c oxidase subunit 4I1","down",2.14569395819892
"HCFC2",5.89,-0.852,2.73,0.00715,0.0386,"--","29915","host cell factor C2","up",2.14569395819892
"PXN",6.32,0.315,2.73,0.00721,0.0389,"None","5829","paxillin","up",2.14206473528057
"GATA6",-13.6,-1.32,-2.73,0.00724,0.0391,"Non-endocrine","2627","GATA binding protein 6","down",2.14026143380285
"SSR3",13.6,0.889,2.72,0.00728,0.0392,"--","6747","signal sequence receptor subunit 3","up",2.13786862068696
"IDH2",-14.6,3.11,-2.72,0.0073,0.0393,"Non-endocrine","3418","isocitrate dehydrogenase (NADP(+)) 2","down",2.13667713987954
"TSPO",-11.7,1.57,-2.72,0.0073,0.0393,"None","706","translocator protein","down",2.13667713987954
"NCSTN",-7.06,2.51,-2.72,0.00732,0.0393,"--","23385","nicastrin","down",2.13548891894161
"SNAP25",8.72,0.391,2.72,0.00732,0.0393,"None","6616","synaptosome associated protein 25","up",2.13548891894161
"MOB1B",7.81,1.63,2.72,0.00732,0.0393,"None","92597","MOB kinase activator 1B","up",2.13548891894161
"MAVS",5.43,0.941,2.72,0.00736,0.0394,"None","57506","mitochondrial antiviral signaling protein","up",2.1331221856625
"ACP1",6.21,2.99,2.72,0.00738,0.0395,"--","52","acid phosphatase 1","up",2.13194363817696
"PDE8A",12.7,-2.89,2.72,0.00739,0.0395,"--","5151","phosphodiesterase 8A","up",2.13135556160517
"NOVA1",13.5,0.379,2.72,0.00741,0.0396,"None","4857","NOVA alternative splicing regulator 1","up",2.13018179202067
"TBC1D22B",7.05,-1.53,2.72,0.00744,0.0397,"None","55633","TBC1 domain family member 22B","up",2.12842706445412
"EDEM2",-7.97,-2.35,-2.72,0.00746,0.0398,"None","55741","ER degradation enhancing alpha-mannosidase like protein 2","down",2.12726117252733
"RAB3B",9.83,4.88,2.72,0.00748,0.0399,"None","5865","RAB3B, member RAS oncogene family","up",2.12609840213554
"ALG14",-7.68,0.0332,-2.71,0.0075,0.04,"None","199857","ALG14 UDP-N-acetylglucosaminyltransferase subunit","down",2.1249387366083
"CFAP298",8.09,-2.17,2.71,0.00755,0.0402,"--","56683","cilia and flagella associated protein 298","up",2.12205304837081
"DHX40",9.13,-1.39,2.71,0.00759,0.0403,"Endocrine","79665","DEAH-box helicase 40","up",2.11975822410452
"WDR12",6.97,-0.75,2.71,0.0076,0.0404,"None","55759","WD repeat domain 12","up",2.11918640771921
"CNIH4",-12.8,-1.47,-2.71,0.00763,0.0405,"None","29097","cornichon family AMPA receptor auxiliary protein 4","down",2.11747546204512
"RPL12",8.01,4.94,2.71,0.00767,0.0407,"None","6136","ribosomal protein L12","up",2.11520463605102
"ATRIP",6.76,0.149,2.71,0.00769,0.0408,"None","84126","ATR interacting protein","up",2.11407366019857
"DSC1",11.9,-1.13,2.71,0.0077,0.0408,"--","1823","desmocollin 1","up",2.11350927482752
"PRXL2C",7.9,-0.0502,2.71,0.0077,0.0408,"None","195827","peroxiredoxin like 2C","up",2.11350927482752
"GNA12",7.67,-1.66,2.7,0.00775,0.041,"None","2768","G protein subunit alpha 12","up",2.11069829749369
"BTF3",7.01,1.58,2.7,0.00777,0.041,"None","689","basic transcription factor 3","up",2.10957898119909
"INTS12",6.22,-1.07,2.7,0.0078,0.0412,"None","57117","integrator complex subunit 12","up",2.10790539730952
"FKBP11",-15.2,2.89,-2.7,0.00782,0.0412,"None","51303","FKBP prolyl isomerase 11","down",2.10679324694015
"FMO5",-14.6,-1.52,-2.7,0.00783,0.0412,"None","2330","flavin containing dimethylaniline monoxygenase 5","down",2.10623823794206
"OTUD6B",8.06,-0.898,2.7,0.00787,0.0414,"None","51633","OTU deubiquitinase 6B","up",2.10402526764094
"ARVCF",9.97,0.501,2.7,0.0079,0.0415,"Endocrine","421","ARVCF delta catenin family member","up",2.10237290870956
"MOGS",-5.6,2.95,-2.69,0.00793,0.0417,"None","7841","mannosyl-oligosaccharide glucosidase","down",2.1007268126824
"ECHDC2",-8.33,-0.16,-2.69,0.00797,0.0418,"None","55268","enoyl-CoA hydratase domain containing 2","down",2.09854167860389
"PPP1R11",9.15,-2.42,2.69,0.00797,0.0418,"--","6992","protein phosphatase 1 regulatory inhibitor subunit 11","up",2.09854167860389
"CHM",5.49,0.881,2.69,0.00799,0.0418,"None","1121","CHM Rab escort protein","up",2.09745322068601
"NPM1",5.34,4.49,2.69,0.00799,0.0418,"None","4869","nucleophosmin 1","up",2.09745322068601
"NUMBL",6.79,0.322,2.69,0.00799,0.0418,"None","9253","NUMB like endocytic adaptor protein","up",2.09745322068601
"PPP1R14B",16.7,-1.6,2.69,0.00803,0.042,"None","26472","protein phosphatase 1 regulatory inhibitor subunit 14B","up",2.09528445472132
"PLA2G6",-8.95,-2.6,-2.69,0.00804,0.042,"None","8398","phospholipase A2 group VI","down",2.09474395125155
"ORC2",7.48,0.704,2.69,0.00805,0.042,"None","4999","origin recognition complex subunit 2","up",2.09420411963213
"EDF1",8.88,1.5,2.69,0.00808,0.0422,"None","8721","endothelial differentiation related factor 1","up",2.09258863922541
"CBX6",8.89,-1.22,2.69,0.00811,0.0422,"--","23466","chromobox 6","up",2.09097914578884
"MICAL3",6.27,-0.177,2.69,0.00814,0.0424,"None","57553","microtubule associated monooxygenase, calponin and LIM domain containing 3","up",2.0893755951108
"JUN",-9.2,-1.49,-2.68,0.00819,0.0426,"None","3725","Jun proto-oncogene, AP-1 transcription factor subunit","down",2.08671609823958
"RRM1",6.35,-0.448,2.68,0.00819,0.0426,"--","6240","ribonucleotide reductase catalytic subunit M1","up",2.08671609823958
"CWC25",10.9,-2.07,2.68,0.00825,0.0428,"None","54883","CWC25 spliceosome associated protein homolog","up",2.08354605145007
"KDM1B",7.72,-1.73,2.68,0.00827,0.0429,"--","221656","lysine demethylase 1B","up",2.08249449044745
"EIF4E2",6.44,-0.802,2.68,0.00829,0.043,"--","9470","eukaryotic translation initiation factor 4E family member 2","up",2.08144546944973
"RPP30",5.14,-0.631,2.68,0.00834,0.0432,"--","10556","ribonuclease P/MRP subunit p30","up",2.07883394936226
"COG1",4.96,0.947,2.68,0.00835,0.0432,"--","9382","component of oligomeric golgi complex 1","up",2.0783135245164
"SDR39U1",-7.88,1.72,-2.67,0.00842,0.0435,"--","56948","short chain dehydrogenase/reductase family 39U member 1","down",2.07468790850035
"MBNL1",4.97,2.75,2.67,0.00844,0.0436,"--","4154","muscleblind like splicing regulator 1","up",2.07365755337434
"CAT",-8.84,1.81,-2.67,0.00845,0.0436,"None","847","catalase","down",2.07314329105031
"NUB1",5.74,-0.233,2.67,0.00846,0.0436,"--","51667","negative regulator of ubiquitin like proteins 1","up",2.07262963696098
"PAAF1",5.84,0.251,2.67,0.0085,0.0438,"None","80227","proteasomal ATPase associated factor 1","up",2.07058107428571
"TCEAL4",14.1,-2.53,2.67,0.00851,0.0438,"--","79921","transcription elongation factor A like 4","up",2.07007043991541
"GDA",12.3,2.86,2.67,0.00853,0.0439,"None","9615","guanine deaminase","up",2.06905096883248
"HIRA",5.07,-1.04,2.67,0.00855,0.044,"None","7290","histone cell cycle regulator","up",2.06803388527183
"ATP5PO",-5.18,4.27,-2.67,0.00856,0.044,"None","539","ATP synthase peripheral stalk subunit OSCP","down",2.06752623532285
"PFDN1",9.62,0.647,2.67,0.00859,0.0441,"--","5201","prefoldin subunit 1","up",2.06600683616876
"TNS3",5.16,0.727,2.67,0.00859,0.0441,"None","64759","tensin 3","up",2.06600683616876
"NAALADL2",-9.56,-1.76,-2.67,0.0086,0.0441,"None","254827","N-acetylated alpha-linked acidic dipeptidase like 2","down",2.06550154875643
"DOCK9",-4.94,0.155,-2.67,0.00862,0.0441,"None","23348","dedicator of cytokinesis 9","down",2.06449273417529
"NOMO2",-5.06,2.8,-2.66,0.00866,0.0443,"None","283820","NODAL modulator 2","down",2.06248210798265
"MAP7D2",10.1,0.199,2.66,0.00867,0.0443,"None","256714","MAP7 domain containing 2","up",2.06198090252379
"ZNF148",11.6,-0.524,2.66,0.00868,0.0443,"None","7707","zinc finger protein 148","up",2.06148027482351
"MRPL43",-5.54,1.16,-2.66,0.00868,0.0443,"--","84545","mitochondrial ribosomal protein L43","down",2.06148027482351
"GATAD1",16.2,-3.6,2.66,0.00877,0.0447,"--","57798","GATA zinc finger domain containing 1","up",2.05700040663396
"COMMD3-BMI1",8.07,-0.276,2.66,0.0088,0.0448,"--","100532731","COMMD3-BMI1 readthrough","up",2.05551732784983
"CRAT",-8.83,1.09,-2.66,0.00881,0.0448,"Non-endocrine","1384","carnitine O-acetyltransferase","down",2.05502409158795
"ALDH1A1",8.98,6.63,2.65,0.00888,0.0451,"None","216","aldehyde dehydrogenase 1 family member A1","up",2.0515870342214
"CC2D1A",5.39,0.34,2.65,0.00888,0.0451,"--","54862","coiled-coil and C2 domain containing 1A","up",2.0515870342214
"TMEM192",-5.6,0.081,-2.65,0.00891,0.0452,"--","201931","transmembrane protein 192","down",2.05012229596313
"GCK",9.74,-1.12,2.65,0.00893,0.0452,"Endocrine","2645","glucokinase","up",2.04914854111145
"AFTPH",5.99,-1.49,2.65,0.00893,0.0452,"--","54812","aftiphilin","up",2.04914854111145
"DDX24",5.17,0.277,2.65,0.00893,0.0452,"--","57062","DEAD-box helicase 24","up",2.04914854111145
"AQP1",-24.2,1.34,-2.65,0.00895,0.0453,"Non-endocrine","358","aquaporin 1 (Colton blood group)","down",2.04817696468409
"CCM2",7.47,-1.5,2.65,0.00898,0.0454,"--","83605","CCM2 scaffold protein","up",2.0467236633327
"WDFY1",5,0.0933,2.65,0.009,0.0455,"None","57590","WD repeat and FYVE domain containing 1","up",2.04575749056068
"C7",-14.1,-1.15,-2.65,0.00902,0.0455,"None","730","complement C7","down",2.04479346245806
"ELF1",6.71,-0.651,2.65,0.00905,0.0456,"None","1997","E74 like ETS transcription factor 1","up",2.0433514207948
"THOP1",5.03,0.761,2.65,0.00905,0.0456,"None","7064","thimet oligopeptidase 1","up",2.0433514207948
"NFRKB",6.87,-2.26,2.65,0.0091,0.0458,"--","4798","nuclear factor related to kappaB binding protein","up",2.04095860767891
"ACSS3",-12.4,-1.31,-2.64,0.00913,0.046,"None","79611","acyl-CoA synthetase short chain family member 3","down",2.0395292224657
"UBE2D1",9.84,-0.0383,2.64,0.00921,0.0463,"None","7321","ubiquitin conjugating enzyme E2 D1","up",2.03574036980315
"GATB",-5.56,0.0467,-2.64,0.00931,0.0468,"None","5188","glutamyl-tRNA amidotransferase subunit B","down",2.03105031901866
"RAB6B",8.99,0.808,2.64,0.00936,0.0469,"None","51560","RAB6B, member RAS oncogene family","up",2.02872415126189
"NPDC1",12,0.384,2.64,0.00936,0.0469,"None","56654","neural proliferation, differentiation and control 1","up",2.02872415126189
"PKIG",12.9,-2.29,2.63,0.0094,0.0471,"None","11142","cAMP-dependent protein kinase inhibitor gamma","up",2.0268721464003
"MTMR9",5.91,1.39,2.63,0.00954,0.0477,"--","66036","myotubularin related protein 9","up",2.0204516252959
"RPS20",6.38,3.89,2.63,0.00955,0.0478,"None","6224","ribosomal protein S20","up",2.01999662841625
"ZSCAN18",6.96,-0.159,2.63,0.00961,0.048,"--","65982","zinc finger and SCAN domain containing 18","up",2.01727661233145
"A1CF",7.8,1.23,2.63,0.00962,0.048,"None","29974","APOBEC1 complementation factor","up",2.01682492796219
"SRSF5",6.09,1.15,2.63,0.00962,0.048,"--","6430","serine and arginine rich splicing factor 5","up",2.01682492796219
"WDR20",5.64,-1.25,2.63,0.00964,0.048,"None","91833","WD repeat domain 20","up",2.01592296609717
"PEX14",6.91,-0.802,2.62,0.00967,0.0481,"None","5195","peroxisomal biogenesis factor 14","up",2.014573525917
"GSTO1",5.67,4.98,2.62,0.00969,0.0482,"None","9446","glutathione S-transferase omega 1","up",2.01367622294923
"PLEKHM2",8.29,-1.46,2.62,0.00976,0.0485,"None","23207","pleckstrin homology and RUN domain containing M2","up",2.01055018233331
"ASAP2",-13.7,-3.81,-2.62,0.00976,0.0485,"None","8853","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2","down",2.01055018233331
"ACACA",6.38,1.2,2.62,0.0098,0.0486,"--","31","acetyl-CoA carboxylase alpha","up",2.00877392430751
"RNF34",8.64,-1.63,2.62,0.00982,0.0487,"--","80196","ring finger protein 34","up",2.00788851221305
"NR0B1",9.64,-0.994,2.62,0.00987,0.0489,"None","190","nuclear receptor subfamily 0 group B member 1","up",2.00568284733036
"GSTM2",9.88,2.32,2.62,0.00987,0.0489,"None","2946","glutathione S-transferase mu 2","up",2.00568284733036
"DUS3L",7.51,-1.71,2.62,0.0099,0.049,"--","56931","dihydrouridine synthase 3 like","up",2.00436480540245
"BDH2",-12.7,1.17,-2.62,0.00991,0.049,"Non-endocrine","56898","3-hydroxybutyrate dehydrogenase 2","down",2.00392634551472
"CCDC92",6.74,-0.98,2.62,0.00993,0.049,"--","80212","coiled-coil domain containing 92","up",2.00305075150462
"KATNAL1",7.74,-0.556,2.62,0.00993,0.049,"Endocrine","84056","katanin catalytic subunit A1 like 1","up",2.00305075150462
"NAP1L5",9.03,-1.03,2.61,0.01,0.0493,"None","266812","nucleosome assembly protein 1 like 5","up",2
"TUBB2B",8.65,2.96,2.61,0.01,0.0493,"None","347733","tubulin beta 2B class IIb","up",2
"RAB23",6.34,0.302,2.61,0.01,0.0493,"None","51715","RAB23, member RAS oncogene family","up",2
"STXBP1",10.9,3.84,2.61,0.01,0.0493,"Endocrine","6812","syntaxin binding protein 1","up",2
"SYNGR3",9.38,0.48,2.61,0.01,0.0493,"Endocrine","9143","synaptogyrin 3","up",2
"CTSH",-14.9,-0.255,-2.61,0.0101,0.0494,"Non-endocrine","1512","cathepsin H","down",1.99567862621736
"COMMD9",5.85,-0.387,2.61,0.0101,0.0497,"None","29099","COMM domain containing 9","up",1.99567862621736
"NASP",6.62,1.21,2.61,0.0101,0.0495,"--","4678","nuclear autoantigenic sperm protein","up",1.99567862621736
"SPTB",10.1,-0.0693,2.61,0.0101,0.0495,"None","6710","spectrin beta, erythrocytic","up",1.99567862621736
"CCNT2",11.5,-2.37,2.61,0.0101,0.0496,"--","905","cyclin T2","up",1.99567862621736
"MRPL54",8.37,0.829,2.61,0.0102,0.0497,"None","116541","mitochondrial ribosomal protein L54","up",1.99139982823808
"ADPRH",-5.72,-1.25,-2.61,0.0102,0.0498,"Non-endocrine","141","ADP-ribosylarginine hydrolase","down",1.99139982823808
"SIDT2",-9.59,-0.0979,-2.61,0.0102,0.0497,"None","51092","SID1 transmembrane family member 2","down",1.99139982823808
"MMS19",5.76,-0.342,2.6,0.0102,0.0498,"--","64210","MMS19 homolog, cytosolic iron-sulfur assembly component","up",1.99139982823808
"ZCRB1",12.6,-2.88,2.6,0.0102,0.0498,"--","85437","zinc finger CCHC-type and RNA binding motif containing 1","up",1.99139982823808
"TRIM22",-9.67,-1.17,-2.6,0.0104,0.0507,"Non-endocrine","10346","tripartite motif containing 22","NS",1.98296666070122
"ITPR2",-7.55,-0.787,-2.6,0.0104,0.0507,"None","3709","inositol 1,4,5-trisphosphate receptor type 2","NS",1.98296666070122
"GALNT10",11,-1.87,2.6,0.0104,0.0506,"None","55568","polypeptide N-acetylgalactosaminyltransferase 10","NS",1.98296666070122
"PRPSAP1",6.61,-0.0367,2.6,0.0104,0.0506,"--","5635","phosphoribosyl pyrophosphate synthetase associated protein 1","NS",1.98296666070122
"FLCN",6.43,-1.71,2.59,0.0105,0.0509,"None","201163","folliculin","NS",1.97881070093006
"SRRM2",5.85,1.82,2.59,0.0105,0.0509,"None","23524","serine/arginine repetitive matrix 2","NS",1.97881070093006
"RAB27B",-12.3,-0.243,-2.59,0.0105,0.0509,"None","5874","RAB27B, member RAS oncogene family","NS",1.97881070093006
"SLC4A4",-18.5,0.693,-2.6,0.0105,0.0508,"Non-endocrine","8671","solute carrier family 4 member 4","NS",1.97881070093006
"USP8",5.39,0.364,2.6,0.0105,0.0508,"--","9101","ubiquitin specific peptidase 8","NS",1.97881070093006
"CD99",18.4,2.54,2.59,0.0106,0.0511,"None","4267","CD99 molecule (Xg blood group)","NS",1.97469413473523
"HGH1",10.2,-1.11,2.59,0.0106,0.0514,"None","51236","HGH1 homolog","NS",1.97469413473523
"SLC25A40",-6.91,-1.16,-2.59,0.0106,0.0514,"None","55972","solute carrier family 25 member 40","NS",1.97469413473523
"RAC3",7.29,-0.562,2.59,0.0107,0.0517,"None","5881","Rac family small GTPase 3","NS",1.97061622231479
"DAD1",-8.74,4.17,-2.59,0.0108,0.052,"None","1603","defender against cell death 1","NS",1.96657624451305
"NFX1",9.31,-2.49,2.59,0.0108,0.0518,"None","4799","nuclear transcription factor, X-box binding 1","NS",1.96657624451305
"IFT43",10.9,-2.59,2.58,0.0109,0.0525,"--","112752","intraflagellar transport 43","NS",1.96257350205938
"DLG4",11.8,-1.81,2.58,0.0109,0.0524,"Endocrine","1742","discs large MAGUK scaffold protein 4","NS",1.96257350205938
"FBN1",-22.7,0.332,-2.58,0.0109,0.0524,"None","2200","fibrillin 1","NS",1.96257350205938
"YRDC",8.86,-1.47,2.58,0.0109,0.0524,"None","79693","yrdC N6-threonylcarbamoyltransferase domain containing","NS",1.96257350205938
"SLC7A5",10.3,0.31,2.58,0.0109,0.0525,"None","8140","solute carrier family 7 member 5","NS",1.96257350205938
"GNPDA2",6.82,1.73,2.58,0.011,0.053,"--","132789","glucosamine-6-phosphate deaminase 2","NS",1.95860731484178
"ATP6V1G1",9.32,3.12,2.57,0.0111,0.0534,"None","9550","ATPase H+ transporting V1 subunit G1","NS",1.95467702121334
"TAF6L",6.12,-1.12,2.57,0.0112,0.0535,"None","10629","TATA-box binding protein associated factor 6 like","NS",1.95078197732982
"PRDX3",-5,5.78,-2.57,0.0112,0.0537,"None","10935","peroxiredoxin 3","NS",1.95078197732982
"CPT2",-6.3,2.32,-2.57,0.0112,0.0536,"--","1376","carnitine palmitoyltransferase 2","NS",1.95078197732982
"SHMT2",-7.48,2.67,-2.57,0.0112,0.0534,"Non-endocrine","6472","serine hydroxymethyltransferase 2","NS",1.95078197732982
"PDE4DIP",4.88,-0.095,2.57,0.0112,0.0535,"None","9659","phosphodiesterase 4D interacting protein","NS",1.95078197732982
"BAG1",4.8,-0.478,2.57,0.0113,0.0537,"--","573","BAG cochaperone 1","NS",1.94692155651658
"PNMA2",9.13,-0.827,2.56,0.0114,0.0543,"Endocrine","10687","PNMA family member 2","NS",1.94309514866353
"PLPP6",8.02,-1.97,2.57,0.0114,0.0542,"None","403313","phospholipid phosphatase 6","NS",1.94309514866353
"RAPGEF6",-6.94,-0.19,-2.57,0.0114,0.0542,"None","51735","Rap guanine nucleotide exchange factor 6","NS",1.94309514866353
"KDM3B",6.39,-0.457,2.56,0.0114,0.0544,"--","51780","lysine demethylase 3B","NS",1.94309514866353
"NKIRAS1",8.47,-1.01,2.56,0.0115,0.0545,"--","28512","NFKB inhibitor interacting Ras like 1","NS",1.93930215964639
"CNOT2",5.06,-0.355,2.56,0.0115,0.0545,"None","4848","CCR4-NOT transcription complex subunit 2","NS",1.93930215964639
"SEPTIN4",-12.7,-2.64,-2.56,0.0115,0.0547,"Non-endocrine","5414","septin 4","NS",1.93930215964639
"NDRG2",-12.2,-0.0998,-2.56,0.0115,0.0545,"Non-endocrine","57447","NDRG family member 2","NS",1.93930215964639
"NOLC1",5.45,1.05,2.56,0.0115,0.0546,"--","9221","nucleolar and coiled-body phosphoprotein 1","NS",1.93930215964639
"AGA",-7.98,2.16,-2.56,0.0116,0.0547,"None","175","aspartylglucosaminidase","NS",1.93554201077308
"FKBP5",8.42,2.62,2.56,0.0116,0.0547,"None","2289","FKBP prolyl isomerase 5","NS",1.93554201077308
"WDTC1",12.9,-3.71,2.56,0.0116,0.0548,"--","23038","WD and tetratricopeptide repeats 1","NS",1.93554201077308
"BID",9.94,-1.05,2.56,0.0116,0.0547,"None","637","BH3 interacting domain death agonist","NS",1.93554201077308
"ADAM10",-5.77,1.55,-2.56,0.0117,0.055,"--","102","ADAM metallopeptidase domain 10","NS",1.93181413825384
"DYNC1I1",8.57,1.12,2.56,0.0117,0.055,"Endocrine","1780","dynein cytoplasmic 1 intermediate chain 1","NS",1.93181413825384
"KRT78",15.2,-1.09,2.56,0.0117,0.055,"None","196374","keratin 78","NS",1.93181413825384
"HACL1",-6.96,-0.344,-2.56,0.0117,0.055,"--","26061","2-hydroxyacyl-CoA lyase 1","NS",1.93181413825384
"IDS",14,-2.59,2.56,0.0117,0.055,"None","3423","iduronate 2-sulfatase","NS",1.93181413825384
"H3C1",-7.84,7.3,-2.56,0.0117,0.055,"None","8350","H3 clustered histone 1","NS",1.93181413825384
"WDR7",6.02,0.872,2.55,0.0118,0.0554,"None","23335","WD repeat domain 7","NS",1.92811799269387
"CNRIP1",9.08,0.308,2.55,0.0118,0.0554,"None","25927","cannabinoid receptor interacting protein 1","NS",1.92811799269387
"HEATR5A",11.2,-2.1,2.55,0.0118,0.0554,"None","25938","HEAT repeat containing 5A","NS",1.92811799269387
"SSR1",-10.5,3.09,-2.55,0.0118,0.0554,"--","6745","signal sequence receptor subunit 1","NS",1.92811799269387
"POMGNT2",-6,0.523,-2.55,0.0118,0.0554,"--","84892","protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)","NS",1.92811799269387
"GADD45GIP1",5.85,-0.639,2.55,0.0118,0.0554,"None","90480","GADD45G interacting protein 1","NS",1.92811799269387
"ABAT",-6.61,4.26,-2.55,0.0119,0.0555,"None","18","4-aminobutyrate aminotransferase","NS",1.92445303860747
"TECPR1",5.48,-0.398,2.55,0.0119,0.0555,"None","25851","tectonin beta-propeller repeat containing 1","NS",1.92445303860747
"OTC",-9.54,-0.222,-2.55,0.0119,0.0555,"Non-endocrine","5009","ornithine carbamoyltransferase","NS",1.92445303860747
"P2RY1",-13.1,-0.251,-2.55,0.0119,0.0554,"None","5028","purinergic receptor P2Y1","NS",1.92445303860747
"MAP2K5",10.2,-2.95,2.55,0.0119,0.0555,"--","5607","mitogen-activated protein kinase kinase 5","NS",1.92445303860747
"PBX1",5.31,-0.705,2.55,0.012,0.0556,"None","5087","PBX homeobox 1","NS",1.92081875395238
"GDE1",-5.6,-0.567,-2.55,0.012,0.0556,"None","51573","glycerophosphodiester phosphodiesterase 1","NS",1.92081875395238
"NCLN",-5.48,2.88,-2.55,0.012,0.0559,"--","56926","nicalin","NS",1.92081875395238
"MPDU1",-5.9,3.24,-2.54,0.0121,0.0563,"--","9526","mannose-P-dolichol utilization defect 1","NS",1.91721462968355
"CWC27",5.52,-1.07,2.54,0.0122,0.0564,"--","10283","CWC27 spliceosome associated cyclophilin","NS",1.91364016932525
"FAM174B",9.73,-0.79,2.54,0.0123,0.0571,"None","400451","family with sequence similarity 174 member B","NS",1.9100948885606
"NUDT16",7.26,1.32,2.53,0.0124,0.0576,"None","131870","nudix hydrolase 16","NS",1.90657831483776
"GCH1",12.7,1.14,2.53,0.0124,0.0575,"--","2643","GTP cyclohydrolase 1","NS",1.90657831483776
"SEC24D",5.22,2.52,2.53,0.0124,0.0576,"None","9871","SEC24 homolog D, COPII coat complex component","NS",1.90657831483776
"XPO6",-9.26,-1.6,-2.53,0.0125,0.0578,"None","23214","exportin 6","NS",1.90308998699194
"PLD2",-15.4,-5.2,-2.53,0.0125,0.0578,"--","5338","phospholipase D2","NS",1.90308998699194
"PGBD5",9.73,-2.07,2.53,0.0125,0.0579,"None","79605","piggyBac transposable element derived 5","NS",1.90308998699194
"KRT1",12.6,6.17,2.53,0.0126,0.0581,"None","3848","keratin 1","NS",1.89962945488244
"TARS2",-5.14,0.3,-2.53,0.0126,0.0581,"--","80222","threonyl-tRNA synthetase 2, mitochondrial","NS",1.89962945488244
"MRPL10",-6.31,0.727,-2.53,0.0127,0.0583,"--","124995","mitochondrial ribosomal protein L10","NS",1.89619627904404
"PPOX",-5.34,1.67,-2.53,0.0127,0.0585,"None","5498","protoporphyrinogen oxidase","NS",1.89619627904404
"RFX3",6.65,-1,2.52,0.0127,0.0585,"None","5991","regulatory factor X3","NS",1.89619627904404
"KCTD12",13.1,3.05,2.52,0.0128,0.0588,"None","115207","potassium channel tetramerization domain containing 12","NS",1.89279003035213
"SIPA1L3",7.64,0.623,2.52,0.0128,0.0588,"None","23094","signal induced proliferation associated 1 like 3","NS",1.89279003035213
"PTBP2",7.01,1.21,2.52,0.0128,0.0588,"None","58155","polypyrimidine tract binding protein 2","NS",1.89279003035213
"RCN1",6.25,2.28,2.52,0.0128,0.0586,"None","5954","reticulocalbin 1","NS",1.89279003035213
"MICAL1",5.37,0.0896,2.52,0.0128,0.0586,"None","64780","microtubule associated monooxygenase, calponin and LIM domain containing 1","NS",1.89279003035213
"ESS2",12.4,-2.25,2.52,0.0128,0.0586,"--","8220","ess-2 splicing factor homolog","NS",1.89279003035213
"CEP135",-9.36,0.98,-2.52,0.0128,0.0586,"None","9662","centrosomal protein 135","NS",1.89279003035213
"RRP8",8.19,-1.42,2.52,0.0129,0.0589,"--","23378","ribosomal RNA processing 8","NS",1.88941028970075
"TCF4",13,-3.88,2.52,0.0129,0.0592,"None","6925","transcription factor 4","NS",1.88941028970075
"FDXR",-7.6,0.79,-2.52,0.013,0.0594,"None","2232","ferredoxin reductase","NS",1.88605664769316
"AMPD3",7.24,1.16,2.52,0.013,0.0593,"None","272","adenosine monophosphate deaminase 3","NS",1.88605664769316
"DCAF8",5.34,-0.535,2.52,0.013,0.0593,"--","50717","DDB1 and CUL4 associated factor 8","NS",1.88605664769316
"C7orf25",4.7,-1.16,2.52,0.013,0.0592,"None","79020","chromosome 7 open reading frame 25","NS",1.88605664769316
"ARHGAP26",-8.89,-2.02,-2.51,0.0131,0.0596,"--","23092","Rho GTPase activating protein 26","NS",1.88272870434424
"MED11",12.7,-3.88,2.51,0.0131,0.0596,"None","400569","mediator complex subunit 11","NS",1.88272870434424
"CYB5R2",-8.58,-1.27,-2.51,0.0131,0.0596,"None","51700","cytochrome b5 reductase 2","NS",1.88272870434424
"RAB3A",12,1.88,2.51,0.0132,0.06,"None","5864","RAB3A, member RAS oncogene family","NS",1.87942606879415
"BDH1",-7.86,1.27,-2.51,0.0132,0.06,"None","622","3-hydroxybutyrate dehydrogenase 1","NS",1.87942606879415
"TRIM4",4.85,3.09,2.51,0.0132,0.06,"--","89122","tripartite motif containing 4","NS",1.87942606879415
"MISP3",9.6,-2.13,2.51,0.0133,0.0603,"None","113230","MISP family member 3","NS",1.87614835903291
"DSG1",12.6,-1.3,2.51,0.0133,0.0603,"None","1828","desmoglein 1","NS",1.87614835903291
