"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"KIFAP3",-1.3,0.045,-2.5,0.0137,0.0586,"None","22920","kinesin associated protein 3","NS",1.86327943284359
"GAS2",-3.11,-0.214,-2.5,0.0137,0.0588,"None","2620","growth arrest specific 2","NS",1.86327943284359
"LAMTOR2",-2.52,-0.526,-2.5,0.0137,0.0587,"Non-endocrine","28956","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2","NS",1.86327943284359
"SERPINA3",-9.44,4.35,-2.49,0.0139,0.0595,"Non-endocrine","12","serpin family A member 3","NS",1.85698519974591
"EPB41L3",-2.34,2.58,-2.49,0.0139,0.0595,"Endocrine","23136","erythrocyte membrane protein band 4.1 like 3","NS",1.85698519974591
"PPHLN1",-1.69,0.0774,-2.49,0.0139,0.0594,"--","51535","periphilin 1","NS",1.85698519974591
"RPLP2",-3.74,2.47,-2.49,0.014,0.0599,"None","6181","ribosomal protein lateral stalk subunit P2","NS",1.85387196432176
"KDM6A",-3.52,-2.31,-2.49,0.014,0.0597,"None","7403","lysine demethylase 6A","NS",1.85387196432176
"HSPB8",4.74,-0.779,2.49,0.0141,0.0599,"None","26353","heat shock protein family B (small) member 8","NS",1.85078088734462
"SNRPD3",-1.86,3.58,-2.49,0.0141,0.0602,"--","6634","small nuclear ribonucleoprotein D3 polypeptide","NS",1.85078088734462
"ICA1L",-2.3,-1.45,-2.48,0.0142,0.0602,"Endocrine","130026","islet cell autoantigen 1 like","NS",1.84771165561694
"NECTIN3",2.59,-1.17,2.49,0.0142,0.0602,"Endocrine","25945","nectin cell adhesion molecule 3","NS",1.84771165561694
"CNOT4",-1.29,-1.07,-2.48,0.0142,0.0603,"--","4850","CCR4-NOT transcription complex subunit 4","NS",1.84771165561694
"MRPL2",1.61,-0.0794,2.49,0.0142,0.0602,"--","51069","mitochondrial ribosomal protein L2","NS",1.84771165561694
"CUTA",-2.43,2.88,-2.48,0.0142,0.0603,"None","51596","cutA divalent cation tolerance homolog","NS",1.84771165561694
"ANKH",-2.36,0.605,-2.48,0.0142,0.0603,"Endocrine","56172","ANKH inorganic pyrophosphate transport regulator","NS",1.84771165561694
"ACTA2",-3.66,0.108,-2.49,0.0142,0.0602,"None","59","actin alpha 2, smooth muscle","NS",1.84771165561694
"ITGB1BP1",2.44,-2.09,2.48,0.0142,0.0603,"--","9270","integrin subunit beta 1 binding protein 1","NS",1.84771165561694
"CHORDC1",-1.36,1.2,-2.48,0.0143,0.0606,"None","26973","cysteine and histidine rich domain containing 1","NS",1.84466396253494
"NRDC",-1.46,1.02,-2.48,0.0144,0.0609,"--","4898","nardilysin convertase","NS",1.84163750790475
"MSTO1",1.5,-0.62,2.48,0.0144,0.061,"None","55154","misato mitochondrial distribution and morphology regulator 1","NS",1.84163750790475
"FAAH",1.72,-0.211,2.48,0.0145,0.0613,"None","2166","fatty acid amide hydrolase","NS",1.83863199776503
"GM2A",-1.95,0.946,-2.48,0.0145,0.0613,"None","2760","GM2 ganglioside activator","NS",1.83863199776503
"YEATS2",-1.52,-1.62,-2.48,0.0145,0.0613,"--","55689","YEATS domain containing 2","NS",1.83863199776503
"PRXL2C",-1.99,-0.0502,-2.47,0.0146,0.0616,"None","195827","peroxiredoxin like 2C","NS",1.83564714421556
"ATP1B3",1.78,1.44,2.47,0.0146,0.0615,"--","483","ATPase Na+/K+ transporting subunit beta 3","NS",1.83564714421556
"TMLHE",1.8,0.303,2.47,0.0146,0.0616,"None","55217","trimethyllysine hydroxylase, epsilon","NS",1.83564714421556
"TACC1",-1.27,0.101,-2.47,0.0146,0.0615,"None","6867","transforming acidic coiled-coil containing protein 1","NS",1.83564714421556
"ERP44",1.27,3.92,2.47,0.0148,0.0622,"None","23071","endoplasmic reticulum protein 44","NS",1.82973828460504
"KIAA1217",-2.16,0.345,-2.47,0.0148,0.0622,"None","56243","KIAA1217","NS",1.82973828460504
"RNASEH2B",-2.09,-1.95,-2.47,0.0148,0.0622,"--","79621","ribonuclease H2 subunit B","NS",1.82973828460504
"CRMP1",-2.34,3.78,-2.46,0.015,0.063,"Endocrine","1400","collapsin response mediator protein 1","NS",1.82390874094432
"CDK5",-1.33,0.534,-2.46,0.0151,0.0633,"None","1020","cyclin dependent kinase 5","NS",1.82102305270683
"GRASP",-3.53,-2.45,-2.46,0.0151,0.0633,"None","160622","general receptor for phosphoinositides 1 associated scaffold protein","NS",1.82102305270683
"MAPT",3.04,0.851,2.46,0.0151,0.0633,"Endocrine","4137","microtubule associated protein tau","NS",1.82102305270683
"DENND1A",-2.35,-0.825,-2.46,0.0151,0.0633,"--","57706","DENN domain containing 1A","NS",1.82102305270683
"FGFBP3",-5.02,-4.79,-2.45,0.0154,0.0641,"None","143282","fibroblast growth factor binding protein 3","NS",1.81247927916354
"PPP6R1",-1.45,-0.583,-2.45,0.0154,0.0643,"None","22870","protein phosphatase 6 regulatory subunit 1","NS",1.81247927916354
"AMACR",3.11,1.15,2.45,0.0154,0.0641,"None","23600","alpha-methylacyl-CoA racemase","NS",1.81247927916354
"PISD",-1.66,-1.39,-2.45,0.0154,0.0643,"--","23761","phosphatidylserine decarboxylase","NS",1.81247927916354
"GNAO1",-2.25,3.57,-2.45,0.0154,0.0641,"Endocrine","2775","G protein subunit alpha o1","NS",1.81247927916354
"PRKCD",1.42,-0.133,2.45,0.0154,0.0643,"None","5580","protein kinase C delta","NS",1.81247927916354
"ABCG2",-4.61,-2.72,-2.45,0.0154,0.0641,"None","9429","ATP binding cassette subfamily G member 2 (Junior blood group)","NS",1.81247927916354
"SHISAL2B",4.87,-1.89,2.45,0.0155,0.0643,"None","100132916","shisa like 2B","NS",1.80966830182971
"CYFIP2",-2.15,0.448,-2.45,0.0155,0.0643,"None","26999","cytoplasmic FMR1 interacting protein 2","NS",1.80966830182971
"HMGB2",-1.74,1.55,-2.45,0.0155,0.0645,"None","3148","high mobility group box 2","NS",1.80966830182971
"H4-16",-1.42,8.08,-2.45,0.0156,0.0646,"None","121504","H4 histone 16","NS",1.80687540164554
"GCA",-1.72,0.654,-2.45,0.0156,0.0648,"--","25801","grancalcin","NS",1.80687540164554
"HACD3",1.5,2.63,2.45,0.0156,0.0646,"--","51495","3-hydroxyacyl-CoA dehydratase 3","NS",1.80687540164554
"ST14",-2.84,-0.293,-2.45,0.0157,0.0652,"None","6768","suppression of tumorigenicity 14","NS",1.80410034759077
"FPGS",3.33,-2.96,2.44,0.0158,0.0654,"--","2356","folylpolyglutamate synthase","NS",1.80134291304558
"EIF4B",-1.58,2.32,-2.44,0.0159,0.0658,"--","1975","eukaryotic translation initiation factor 4B","NS",1.79860287567955
"ELL",-1.52,-1.11,-2.44,0.0159,0.0658,"None","8178","elongation factor for RNA polymerase II","NS",1.79860287567955
"MAP4",-2.16,2.5,-2.44,0.016,0.0662,"--","4134","microtubule associated protein 4","NS",1.79588001734408
"RTF2",-1.83,-1.24,-2.44,0.016,0.066,"--","51507","replication termination factor 2","NS",1.79588001734408
"NSMCE3",-1.88,-1.28,-2.44,0.016,0.0661,"None","56160","NSE3 homolog, SMC5-SMC6 complex component","NS",1.79588001734408
"NRP1",-1.92,0.468,-2.44,0.016,0.0661,"Non-endocrine","8829","neuropilin 1","NS",1.79588001734408
"VAMP5",-2.79,-2.02,-2.44,0.0161,0.0665,"Non-endocrine","10791","vesicle associated membrane protein 5","NS",1.79317412396815
"AHSG",8.67,4.13,2.44,0.0161,0.0663,"None","197","alpha 2-HS glycoprotein","NS",1.79317412396815
"HCFC2",-1.45,-0.852,-2.44,0.0161,0.0663,"--","29915","host cell factor C2","NS",1.79317412396815
"TCF4",-3.44,-3.88,-2.43,0.0163,0.0669,"None","6925","transcription factor 4","NS",1.78781239559604
"PABPC4",1.68,2.22,2.43,0.0163,0.0669,"Non-endocrine","8761","poly(A) binding protein cytoplasmic 4","NS",1.78781239559604
"ERO1A",-1.44,2.3,-2.43,0.0164,0.0673,"None","30001","endoplasmic reticulum oxidoreductase 1 alpha","NS",1.7851561519523
"SCAF11",-1.55,-1.3,-2.43,0.0164,0.0674,"--","9169","SR-related CTD associated factor 11","NS",1.7851561519523
"HMGN3",-3.61,-5.01,-2.43,0.0164,0.0672,"None","9324","high mobility group nucleosomal binding domain 3","NS",1.7851561519523
"NKIRAS1",-2.21,-1.01,-2.43,0.0165,0.0675,"--","28512","NFKB inhibitor interacting Ras like 1","NS",1.78251605578609
"ITGA7",-3.7,-1.35,-2.43,0.0165,0.0676,"None","3679","integrin subunit alpha 7","NS",1.78251605578609
"SRSF5",-1.55,1.15,-2.43,0.0165,0.0676,"--","6430","serine and arginine rich splicing factor 5","NS",1.78251605578609
"MRPL58",1.26,1.17,2.42,0.0166,0.068,"None","3396","mitochondrial ribosomal protein L58","NS",1.77989191195995
"TRIT1",2.99,-0.887,2.42,0.0166,0.068,"--","54802","tRNA isopentenyltransferase 1","NS",1.77989191195995
"PPP1CC",-1.73,1.56,-2.42,0.0167,0.0681,"--","5501","protein phosphatase 1 catalytic subunit gamma","NS",1.77728352885242
"UBE2A",-2.78,0.271,-2.42,0.0167,0.068,"--","7319","ubiquitin conjugating enzyme E2 A","NS",1.77728352885242
"MIDEAS",-1.46,-1.16,-2.42,0.0167,0.0681,"None","91748","mitotic deacetylase associated SANT domain protein","NS",1.77728352885242
"H1-3",-5.3,-1.84,-2.42,0.0168,0.0684,"--","3007","H1.3 linker histone, cluster member","NS",1.77469071827414
"MRTFA",-2.17,-2.33,-2.42,0.0168,0.0684,"None","57591","myocardin related transcription factor A","NS",1.77469071827414
"SURF1",1.61,0.494,2.42,0.0168,0.0684,"None","6834","SURF1 cytochrome c oxidase assembly factor","NS",1.77469071827414
"VAMP2",-2.38,3.46,-2.42,0.0168,0.0684,"--","6844","vesicle associated membrane protein 2","NS",1.77469071827414
"DTNBP1",-2.04,-1.82,-2.42,0.0168,0.0684,"--","84062","dystrobrevin binding protein 1","NS",1.77469071827414
"TAF8",-1.71,-2.2,-2.42,0.0169,0.0685,"None","129685","TATA-box binding protein associated factor 8","NS",1.77211329538633
"B3GLCT",4.02,-3.46,2.42,0.0169,0.0685,"None","145173","beta 3-glucosyltransferase","NS",1.77211329538633
"TRMT112",-2.29,0.501,-2.42,0.0169,0.0686,"--","51504","tRNA methyltransferase subunit 11-2","NS",1.77211329538633
"SIPA1L2",2.42,-1.53,2.42,0.0169,0.0686,"None","57568","signal induced proliferation associated 1 like 2","NS",1.77211329538633
"DNAJC10",1.31,0.715,2.42,0.017,0.069,"--","54431","DnaJ heat shock protein family (Hsp40) member C10","NS",1.76955107862173
"DYNC2H1",-2.11,-1.28,-2.42,0.017,0.0688,"Endocrine","79659","dynein cytoplasmic 2 heavy chain 1","NS",1.76955107862173
"QSER1",-2.61,1.7,-2.42,0.017,0.0689,"--","79832","glutamine and serine rich 1","NS",1.76955107862173
"REEP4",-1.72,-0.675,-2.42,0.017,0.0688,"None","80346","receptor accessory protein 4","NS",1.76955107862173
"SLC27A1",1.64,0.13,2.41,0.0171,0.0691,"None","376497","solute carrier family 27 member 1","NS",1.76700388960785
"NOL4",-1.86,-0.082,-2.41,0.0171,0.0692,"Endocrine","8715","nucleolar protein 4","NS",1.76700388960785
"SIRT3",1.49,0.32,2.41,0.0173,0.0697,"--","23410","sirtuin 3","NS",1.7619538968712
"BLOC1S5",-1.56,-0.454,-2.41,0.0173,0.0697,"None","63915","biogenesis of lysosomal organelles complex 1 subunit 5","NS",1.7619538968712
"CADPS",-2.73,3.21,-2.41,0.0173,0.0698,"Endocrine","8618","calcium dependent secretion activator","NS",1.7619538968712
"PVR",-1.52,0.443,-2.41,0.0174,0.0701,"None","5817","PVR cell adhesion molecule","NS",1.7594507517174
"ADGRE5",2.98,-2.2,2.41,0.0174,0.0702,"Non-endocrine","976","adhesion G protein-coupled receptor E5","NS",1.7594507517174
"COMMD3-BMI1",-2.01,-0.276,-2.4,0.0176,0.0709,"--","100532731","COMMD3-BMI1 readthrough","NS",1.75448733218585
"GABPB1",-1.55,-0.792,-2.4,0.0177,0.0712,"None","2553","GA binding protein transcription factor subunit beta 1","NS",1.75202673363819
"P4HB",2.22,5.39,2.4,0.0177,0.0712,"None","5034","prolyl 4-hydroxylase subunit beta","NS",1.75202673363819
"ELF1",-1.68,-0.651,-2.4,0.0178,0.0715,"None","1997","E74 like ETS transcription factor 1","NS",1.74957999769111
"ALDH1B1",-2.91,2.14,-2.4,0.0178,0.0716,"Non-endocrine","219","aldehyde dehydrogenase 1 family member B1","NS",1.74957999769111
"ATP1B2",3.91,-1.72,2.4,0.018,0.0721,"Endocrine","482","ATPase Na+/K+ transporting subunit beta 2","NS",1.74472749489669
"PEA15",-2.31,1.15,-2.39,0.018,0.0724,"None","8682","proliferation and apoptosis adaptor protein 15","NS",1.74472749489669
"CNN3",-2.27,1.19,-2.39,0.0181,0.0726,"Non-endocrine","1266","calponin 3","NS",1.74232142513082
"YY1",-1.82,-0.607,-2.39,0.0181,0.0726,"--","7528","YY1 transcription factor","NS",1.74232142513082
"KDM8",-2.99,-2.69,-2.39,0.0181,0.0724,"None","79831","lysine demethylase 8","NS",1.74232142513082
"ARMCX5-GPRASP2",-3.11,-1.79,-2.39,0.0183,0.0733,"--","100528062","ARMCX5-GPRASP2 readthrough","NS",1.73754891026957
"MYL6B",-1.66,-1.56,-2.39,0.0183,0.0732,"None","140465","myosin light chain 6B","NS",1.73754891026957
"CACTIN",-2.84,-3.19,-2.39,0.0183,0.073,"None","58509","cactin, spliceosome C complex subunit","NS",1.73754891026957
"DFFA",-1.28,0.349,-2.39,0.0184,0.0733,"--","1676","DNA fragmentation factor subunit alpha","NS",1.73518217699046
"THG1L",-1.6,-0.598,-2.39,0.0184,0.0735,"--","54974","tRNA-histidine guanylyltransferase 1 like","NS",1.73518217699046
"SRP9",-2.46,1.59,-2.39,0.0184,0.0734,"--","6726","signal recognition particle 9","NS",1.73518217699046
"TAB3",2.35,-3.37,2.39,0.0185,0.0735,"--","257397","TGF-beta activated kinase 1 (MAP3K7) binding protein 3","NS",1.73282827159699
"ZNF318",-1.71,-1.28,-2.38,0.0186,0.0739,"None","24149","zinc finger protein 318","NS",1.73048705578208
"GMPPA",1.28,2.15,2.38,0.0186,0.0739,"None","29926","GDP-mannose pyrophosphorylase A","NS",1.73048705578208
"ALS2",3.22,-3.84,2.38,0.0186,0.0741,"--","57679","alsin Rho guanine nucleotide exchange factor ALS2","NS",1.73048705578208
"CFDP1",-1.87,-0.564,-2.38,0.0187,0.0743,"None","10428","craniofacial development protein 1","NS",1.7281583934635
"NR2C2AP",-1.68,-1.23,-2.38,0.0187,0.0741,"None","126382","nuclear receptor 2C2 associated protein","NS",1.7281583934635
"UXT",-1.69,-0.997,-2.38,0.0187,0.0741,"None","8409","ubiquitously expressed prefoldin like chaperone","NS",1.7281583934635
"LRRFIP2",-1.52,-1.13,-2.38,0.0187,0.0742,"None","9209","LRR binding FLII interacting protein 2","NS",1.7281583934635
"BBS1",1.27,1.42,2.38,0.0188,0.0744,"None","582","Bardet-Biedl syndrome 1","NS",1.72584215073632
"GTF2A2",-3.08,-0.918,-2.38,0.0189,0.0747,"None","2958","general transcription factor IIA subunit 2","NS",1.72353819582676
"THTPA",-1.44,0.534,-2.38,0.0189,0.0749,"None","79178","thiamine triphosphatase","NS",1.72353819582676
"PCDH17",-4.35,-3.94,-2.37,0.019,0.075,"None","27253","protocadherin 17","NS",1.72124639904717
"EHBP1L1",-2.62,-1.64,-2.37,0.0191,0.0755,"None","254102","EH domain binding protein 1 like 1","NS",1.71896663275227
"CD82",-2.01,0.0753,-2.37,0.0191,0.0753,"None","3732","CD82 molecule","NS",1.71896663275227
"RFK",-1.26,-0.0465,-2.37,0.0191,0.0753,"None","55312","riboflavin kinase","NS",1.71896663275227
"HPS1",-2.19,-2.79,-2.37,0.0192,0.0758,"--","3257","HPS1 biogenesis of lysosomal organelles complex 3 subunit 1","NS",1.71669877129645
"TMEM219",2.09,-2.35,2.37,0.0193,0.0759,"--","124446","transmembrane protein 219","NS",1.71444269099223
"YBX1",-2.21,2.43,-2.37,0.0193,0.076,"--","4904","Y-box binding protein 1","NS",1.71444269099223
"RRM2B",-1.85,1.37,-2.37,0.0193,0.0761,"--","50484","ribonucleotide reductase regulatory TP53 inducible subunit M2B","NS",1.71444269099223
"DCTN3",-1.32,2.53,-2.37,0.0194,0.0762,"--","11258","dynactin subunit 3","NS",1.71219827006977
"SLC36A4",-3.1,-1.91,-2.36,0.0194,0.0763,"None","120103","solute carrier family 36 member 4","NS",1.71219827006977
"FAM210A",1.66,-0.684,2.37,0.0194,0.0763,"None","125228","family with sequence similarity 210 member A","NS",1.71219827006977
"ALPL",-3.97,-0.912,-2.37,0.0194,0.0763,"None","249","alkaline phosphatase, biomineralization associated","NS",1.71219827006977
"MEST",2.42,-0.171,2.36,0.0194,0.0763,"--","4232","mesoderm specific transcript","NS",1.71219827006977
"SET",-1.63,2.92,-2.37,0.0194,0.0763,"--","6418","SET nuclear proto-oncogene","NS",1.71219827006977
"BICRAL",-3.47,-3.01,-2.36,0.0196,0.0766,"None","23506","BRD4 interacting chromatin remodeling complex associated protein like","NS",1.70774392864352
"GALC",-2.98,0.749,-2.36,0.0196,0.0767,"--","2581","galactosylceramidase","NS",1.70774392864352
"NRF1",-1.34,0.108,-2.36,0.0196,0.0768,"None","4899","nuclear respiratory factor 1","NS",1.70774392864352
"PLA2G4A",1.87,-1.6,2.36,0.0196,0.0768,"None","5321","phospholipase A2 group IVA","NS",1.70774392864352
"ALKBH7",2.21,-2.14,2.36,0.0197,0.0771,"None","84266","alkB homolog 7","NS",1.70553377383841
"RAB29",-1.78,0.321,-2.36,0.0197,0.0771,"None","8934","RAB29, member RAS oncogene family","NS",1.70553377383841
"PTRHD1",-2.69,-0.0949,-2.36,0.0199,0.0776,"None","391356","peptidyl-tRNA hydrolase domain containing 1","NS",1.70114692359029
"RBM6",-1.7,-0.588,-2.35,0.02,0.0782,"--","10180","RNA binding motif protein 6","NS",1.69897000433602
"RIOX2",1.28,-0.0222,2.35,0.02,0.0782,"--","84864","ribosomal oxygenase 2","NS",1.69897000433602
"PTK7",-2.55,0.563,-2.35,0.0201,0.0784,"None","5754","protein tyrosine kinase 7 (inactive)","NS",1.69680394257951
"C1orf174",-2.12,-0.885,-2.35,0.0203,0.0789,"--","339448","chromosome 1 open reading frame 174","NS",1.69250396208679
"ZMYM2",-1.63,-1.51,-2.35,0.0203,0.0789,"--","7750","zinc finger MYM-type containing 2","NS",1.69250396208679
"CEBPZOS",-2.83,-0.802,-2.35,0.0204,0.0794,"None","100505876","CEBPZ opposite strand","NS",1.6903698325741
"AGO2",-1.26,1.38,-2.35,0.0204,0.0792,"None","27161","argonaute RISC catalytic component 2","NS",1.6903698325741
"CYP2U1",2.86,-0.159,2.34,0.0205,0.0795,"Endocrine","113612","cytochrome P450 family 2 subfamily U member 1","NS",1.68824613894425
"CRH",-6.02,-2.32,-2.35,0.0205,0.0795,"Non-endocrine","1392","corticotropin releasing hormone","NS",1.68824613894425
"MTG1",1.77,0.0433,2.35,0.0205,0.0795,"None","92170","mitochondrial ribosome associated GTPase 1","NS",1.68824613894425
"RCAN3",-2.36,-0.875,-2.34,0.0206,0.0799,"Endocrine","11123","RCAN family member 3","NS",1.68613277963085
"KRT2",3.3,4.14,2.34,0.0206,0.0798,"None","3849","keratin 2","NS",1.68613277963085
"CRADD",-1.71,-0.978,-2.34,0.0206,0.0799,"--","8738","CASP2 and RIPK1 domain containing adaptor with death domain","NS",1.68613277963085
"EPHX1",2.9,4.72,2.34,0.0207,0.0801,"None","2052","epoxide hydrolase 1","NS",1.68402965454308
"ESRRA",-4.33,-5.79,-2.34,0.0207,0.0801,"None","2101","estrogen related receptor alpha","NS",1.68402965454308
"MNX1",3.85,-2.28,2.34,0.0207,0.0801,"None","3110","motor neuron and pancreas homeobox 1","NS",1.68402965454308
"PCDH1",-1.76,-0.518,-2.34,0.0209,0.0806,"--","5097","protocadherin 1","NS",1.67985371388895
"UBE2R2",-1.32,0.899,-2.34,0.0209,0.0806,"--","54926","ubiquitin conjugating enzyme E2 R2","NS",1.67985371388895
"NIPSNAP3B",1.73,-0.832,2.34,0.0209,0.0807,"None","55335","nipsnap homolog 3B","NS",1.67985371388895
"ZBTB1",-4.54,-2,-2.34,0.021,0.0809,"None","22890","zinc finger and BTB domain containing 1","NS",1.67778070526608
"PDIA4",2.41,4.16,2.34,0.021,0.0809,"None","9601","protein disulfide isomerase family A member 4","NS",1.67778070526608
"NR0B1",-2.37,-0.994,-2.33,0.0211,0.0812,"None","190","nuclear receptor subfamily 0 group B member 1","NS",1.67571754470231
"PHF8",-2,-1.25,-2.33,0.0212,0.0815,"--","23133","PHD finger protein 8","NS",1.67366413907125
"CEP57",-2.37,-1.03,-2.33,0.0212,0.0815,"--","9702","centrosomal protein 57","NS",1.67366413907125
"CXCL8",-3.46,-2.24,-2.33,0.0213,0.0819,"None","3576","C-X-C motif chemokine ligand 8","NS",1.67162039656126
"CACUL1",-2.57,-1.58,-2.33,0.0215,0.0826,"--","143384","CDK2 associated cullin domain 1","NS",1.66756154008439
"UHRF1BP1",1.28,5.07,2.33,0.0215,0.0826,"None","54887","UHRF1 binding protein 1","NS",1.66756154008439
"BNIP3",-1.84,-1.91,-2.33,0.0215,0.0824,"Non-endocrine","664","BCL2 interacting protein 3","NS",1.66756154008439
"LRWD1",-1.58,-0.401,-2.32,0.0216,0.0829,"--","222229","leucine rich repeats and WD repeat domain containing 1","NS",1.66554624884907
"FKBP7",-1.83,-1.25,-2.32,0.0216,0.0827,"None","51661","FKBP prolyl isomerase 7","NS",1.66554624884907
"TFR2",-2.25,2.76,-2.32,0.0216,0.0828,"None","7036","transferrin receptor 2","NS",1.66554624884907
"MOB3A",-1.39,-0.303,-2.32,0.0217,0.083,"None","126308","MOB kinase activator 3A","NS",1.66354026615147
"WNK2",2.13,-0.985,2.32,0.0217,0.0831,"None","65268","WNK lysine deficient protein kinase 2","NS",1.66354026615147
"CLCN7",1.43,0.185,2.32,0.0218,0.0833,"--","1186","chloride voltage-gated channel 7","NS",1.6615435063954
"IDI1",-1.55,1.04,-2.32,0.0218,0.0835,"--","3422","isopentenyl-diphosphate delta isomerase 1","NS",1.6615435063954
"ANK3",2.28,0.541,2.32,0.0219,0.0836,"None","288","ankyrin 3","NS",1.65955588515988
"EMC10",-1.86,-0.117,-2.32,0.022,0.0841,"None","284361","ER membrane protein complex subunit 10","NS",1.65757731917779
"ERH",-2.43,2.33,-2.31,0.0221,0.0843,"None","2079","ERH mRNA splicing and mitosis factor","NS",1.65560772631489
"C1GALT1",-1.66,0.425,-2.32,0.0221,0.0842,"None","56913","core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1","NS",1.65560772631489
"ADCK1",1.45,-0.707,2.32,0.0221,0.0842,"None","57143","aarF domain containing kinase 1","NS",1.65560772631489
"PYCR1",2.61,0.242,2.32,0.0221,0.0842,"Non-endocrine","5831","pyrroline-5-carboxylate reductase 1","NS",1.65560772631489
"C12orf75",-3.29,-0.16,-2.31,0.0222,0.0844,"None","387882","chromosome 12 open reading frame 75","NS",1.65364702554936
"KBTBD6",1.79,-0.358,2.31,0.0222,0.0844,"None","89890","kelch repeat and BTB domain containing 6","NS",1.65364702554936
"ORMDL3",-1.75,0.89,-2.31,0.0222,0.0844,"--","94103","ORMDL sphingolipid biosynthesis regulator 3","NS",1.65364702554936
"SLC26A11",1.4,-0.77,2.31,0.0223,0.0845,"--","284129","solute carrier family 26 member 11","NS",1.65169513695184
"IMPA1",-1.51,2.77,-2.31,0.0223,0.0845,"None","3612","inositol monophosphatase 1","NS",1.65169513695184
"AFAP1",-2.49,-2.49,-2.31,0.0223,0.0846,"None","60312","actin filament associated protein 1","NS",1.65169513695184
"BZW2",1.4,1.35,2.31,0.0224,0.0849,"None","28969","basic leucine zipper and W2 domains 2","NS",1.64975198166584
"PYGL",2.44,-0.481,2.31,0.0224,0.0849,"Non-endocrine","5836","glycogen phosphorylase L","NS",1.64975198166584
"RBBP7",-1.29,0.188,-2.31,0.0224,0.0849,"--","5931","RB binding protein 7, chromatin remodeling factor","NS",1.64975198166584
"ERLEC1",1.22,0.631,2.31,0.0226,0.0854,"None","27248","endoplasmic reticulum lectin 1","NS",1.6458915608526
"POTEI",-2.09,1.93,-2.31,0.0226,0.0854,"None","653269","POTE ankyrin domain family member I","NS",1.6458915608526
"TLK2",-1.6,-1.09,-2.31,0.0227,0.0856,"None","11011","tousled like kinase 2","NS",1.64397414280688
"GTF2F2",-1.35,-0.197,-2.31,0.0227,0.0856,"--","2963","general transcription factor IIF subunit 2","NS",1.64397414280688
"ITGB3",-2.97,-0.971,-2.3,0.0227,0.0858,"None","3690","integrin subunit beta 3","NS",1.64397414280688
"SUPT20H",-3.2,-3.58,-2.3,0.0227,0.0857,"None","55578","SPT20 homolog, SAGA complex component","NS",1.64397414280688
"XKR7",-4.12,-5.55,-2.3,0.0228,0.086,"None","343702","XK related 7","NS",1.64206515299955
"TAOK2",-1.34,-1.11,-2.3,0.0228,0.0858,"None","9344","TAO kinase 2","NS",1.64206515299955
"ZNF346",-1.94,-0.746,-2.3,0.0229,0.0863,"--","23567","zinc finger protein 346","NS",1.64016451766011
"YTHDF3",-1.22,1.44,-2.3,0.023,0.0863,"None","253943","YTH N6-methyladenosine RNA binding protein 3","NS",1.63827216398241
"GCFC2",-1.47,-0.83,-2.3,0.023,0.0865,"--","6936","GC-rich sequence DNA-binding factor 2","NS",1.63827216398241
"P2RX4",1.62,0.346,2.3,0.0231,0.0868,"--","5025","purinergic receptor P2X 4","NS",1.63638802010786
"MKS1",3.58,-2.17,2.3,0.0231,0.0868,"None","54903","MKS transition zone complex subunit 1","NS",1.63638802010786
"DLG4",-2.89,-1.81,-2.3,0.0232,0.087,"Endocrine","1742","discs large MAGUK scaffold protein 4","NS",1.6345120151091
"TMCO3",2.36,-1.56,2.3,0.0232,0.087,"--","55002","transmembrane and coiled-coil domains 3","NS",1.6345120151091
"NAV2",2.09,-0.844,2.3,0.0232,0.087,"None","89797","neuron navigator 2","NS",1.6345120151091
"NANS",1.27,3.1,2.29,0.0233,0.0873,"None","54187","N-acetylneuraminate synthase","NS",1.63264407897398
"SUPT4H1",-1.83,0.697,-2.29,0.0234,0.0875,"None","6827","SPT4 homolog, DSIF elongation factor subunit","NS",1.63078414258986
"LLGL1",-1.24,-1.25,-2.29,0.0235,0.0877,"--","3996","LLGL scribble cell polarity complex component 1","NS",1.62893213772826
"SGF29",2.9,-1.94,2.29,0.0236,0.0881,"None","112869","SAGA complex associated factor 29","NS",1.62708799702989
"HMGN1",-2.53,0.254,-2.29,0.0237,0.0885,"--","3150","high mobility group nucleosome binding domain 1","NS",1.6252516539899
"SBNO1",-1.5,-1.28,-2.29,0.0237,0.0885,"--","55206","strawberry notch homolog 1","NS",1.6252516539899
"DNAJC1",1.26,0.102,2.29,0.0237,0.0885,"--","64215","DnaJ heat shock protein family (Hsp40) member C1","NS",1.6252516539899
"PIN4",-2.49,-0.504,-2.29,0.0238,0.0887,"None","5303","peptidylprolyl cis/trans isomerase, NIMA-interacting 4","NS",1.62342304294349
"OSTC",2.07,0.169,2.29,0.0238,0.0887,"None","58505","oligosaccharyltransferase complex non-catalytic subunit","NS",1.62342304294349
"ZFYVE19",-1.85,-0.179,-2.29,0.0238,0.0887,"--","84936","zinc finger FYVE-type containing 19","NS",1.62342304294349
"SARNP",-1.28,2.77,-2.28,0.0239,0.089,"None","84324","SAP domain containing ribonucleoprotein","NS",1.62160209905186
